Date,Open,High,Low,Close,Adj Close,Volume
2015-01-21,201.500000,203.660004,200.940002,203.080002,172.271851,122942700
2015-01-22,203.990005,206.259995,202.330002,206.100006,174.833679,174356000
2015-01-23,205.789993,206.100006,204.809998,204.970001,173.875107,117516800
2015-01-26,204.710007,205.559998,203.850006,205.449997,174.282288,92009700
2015-01-27,202.970001,204.119995,201.740005,202.740005,171.983398,134044600
2015-01-28,204.169998,204.289993,199.910004,200.139999,169.777863,168514300
2015-01-29,200.380005,202.300003,198.679993,201.990005,171.347198,173585400
2015-01-30,200.570007,202.169998,199.130005,199.449997,169.192520,197729700
2015-02-02,200.050003,202.029999,197.860001,201.919998,171.287796,163107000
2015-02-03,203.000000,204.850006,202.550003,204.839996,173.764801,124212900
2015-02-04,203.919998,205.380005,203.509995,204.059998,173.103180,134306700
2015-02-05,204.860001,206.300003,204.770004,206.119995,174.850647,97953200
2015-02-06,206.559998,207.240005,204.919998,205.550003,174.367188,125672000
2015-02-09,204.770004,205.639999,204.139999,204.630005,173.586716,87219000
2015-02-10,205.880005,207.119995,204.679993,206.809998,175.436005,96164200
2015-02-11,206.610001,207.449997,205.830002,206.929993,175.537766,91087800
2015-02-12,207.889999,208.990005,206.970001,208.919998,177.225906,97545900
2015-02-13,209.070007,209.839996,208.759995,209.779999,177.955399,93670400
2015-02-17,209.399994,210.320007,209.100006,210.110001,178.235367,76968200
2015-02-18,209.660004,210.220001,209.339996,210.130005,178.252335,80652900
2015-02-19,209.410004,210.419998,209.240005,209.979996,178.125076,91462500
2015-02-20,209.479996,211.330002,208.729996,211.240005,179.193878,140896400
2015-02-23,210.940002,211.210007,210.479996,211.210007,179.168442,74411100
2015-02-24,211.119995,212.050003,210.759995,211.809998,179.677429,72472300
2015-02-25,211.660004,212.240005,211.220001,211.630005,179.524780,73061700
2015-02-26,211.520004,211.710007,210.649994,211.380005,179.312698,72697900
2015-02-27,211.259995,211.580002,210.600006,210.660004,178.701965,108076000
2015-03-02,210.779999,212.059998,210.720001,211.990005,179.830124,87491400
2015-03-03,211.470001,212.050003,210.080002,211.119995,179.092148,110325800
2015-03-04,210.399994,210.490005,209.059998,210.229996,178.337128,114497200
2015-03-05,210.619995,210.800003,209.850006,210.460007,178.532211,76873000
2015-03-06,209.419998,209.940002,207.100006,207.500000,176.021301,188128000
2015-03-09,207.740005,208.789993,207.550003,208.360001,176.750854,89818900
2015-03-10,206.710007,206.809998,204.929993,204.979996,173.883621,157121300
2015-03-11,205.289993,205.500000,204.399994,204.500000,173.476410,110145700
2015-03-12,205.259995,207.179993,205.199997,207.100006,175.682007,93993500
2015-03-13,206.770004,207.929993,204.580002,205.830002,174.604660,162410900
2015-03-16,206.710007,208.690002,205.860001,208.580002,176.937469,136099200
2015-03-17,207.690002,208.419998,206.979996,207.960007,176.411545,94510400
2015-03-18,207.389999,211.270004,206.619995,210.460007,178.532211,228808500
2015-03-19,209.960007,210.470001,209.029999,209.500000,177.717880,117917300
2015-03-20,209.710007,211.020004,209.490005,210.410004,179.286575,177715100
2015-03-23,210.419998,211.110001,210.000000,210.000000,178.937256,71784500
2015-03-24,209.850006,210.399994,208.740005,208.820007,177.931778,77805300
2015-03-25,209.070007,209.350006,205.710007,205.759995,175.324417,159521700
2015-03-26,204.960007,206.369995,204.119995,205.270004,174.906830,153067200
2015-03-27,205.130005,205.949997,204.899994,205.740005,175.307373,118939000
2015-03-30,206.979996,208.610001,206.960007,208.250000,177.446121,96180400
2015-03-31,207.259995,208.100006,206.360001,206.429993,175.895279,126768700
2015-04-01,206.389999,206.419998,204.509995,205.699997,175.273239,137303600
2015-04-02,205.619995,206.979996,205.399994,206.440002,175.903809,86900900
2015-04-06,205.369995,208.449997,205.210007,207.830002,177.088181,114368200
2015-04-07,207.860001,208.759995,207.240005,207.279999,176.619522,81236300
2015-04-08,207.550003,208.509995,207.080002,207.979996,177.215958,89351900
2015-04-09,207.779999,209.179993,207.190002,208.899994,177.999939,85548900
2015-04-10,209.199997,210.089996,208.960007,210.039993,178.971283,72722900
2015-04-13,209.869995,210.630005,209.029999,209.089996,178.161850,74436600
2015-04-14,208.850006,209.710007,208.100006,209.490005,178.502686,75099900
2015-04-15,210.050003,211.039993,209.949997,210.429993,179.303619,99529300
2015-04-16,210.029999,210.979996,209.789993,210.369995,179.252457,68934900
2015-04-17,208.940002,209.229996,207.009995,207.949997,177.190521,191113200
2015-04-20,209.059998,210.250000,208.960007,209.850006,178.809433,92189500
2015-04-21,210.669998,210.860001,209.240005,209.600006,178.596405,72559800
2015-04-22,210.009995,210.850006,208.899994,210.630005,179.474045,78264600
2015-04-23,210.149994,211.940002,210.009995,211.160004,179.925644,102585900
2015-04-24,211.660004,211.970001,211.110001,211.649994,180.343170,61327400
2015-04-27,212.330002,212.479996,210.539993,210.770004,179.593338,79358100
2015-04-28,210.740005,211.500000,209.330002,211.440002,180.164200,86863500
2015-04-29,210.369995,211.289993,209.600006,210.570007,179.422928,125684900
2015-04-30,209.880005,210.350006,207.619995,208.460007,177.625031,161304900
2015-05-01,209.399994,210.770004,209.279999,210.720001,179.550735,103399700
2015-05-04,211.229996,212.020004,211.100006,211.320007,180.061981,70927200
2015-05-05,211.029999,211.460007,208.729996,208.899994,177.999939,113326200
2015-05-06,209.559998,209.929993,206.759995,208.039993,177.267166,135060200
2015-05-07,207.919998,209.380005,207.520004,208.869995,177.974396,88244900
2015-05-08,210.880005,211.860001,210.779999,211.619995,180.317596,155877300
2015-05-11,211.570007,211.889999,210.520004,210.610001,179.457016,75708100
2015-05-12,209.610001,210.630005,208.619995,209.979996,178.920181,119727600
2015-05-13,210.470001,211.220001,209.740005,210.020004,178.954254,94667900
2015-05-14,211.240005,212.320007,210.910004,212.210007,180.820358,95934000
2015-05-15,212.440002,212.610001,211.860001,212.440002,181.016342,76510100
2015-05-18,212.240005,213.399994,212.160004,213.100006,181.578644,74549700
2015-05-19,213.240005,213.570007,212.690002,213.029999,181.519073,72114600
2015-05-20,213.149994,213.779999,212.500000,212.880005,181.391251,76857500
2015-05-21,212.710007,213.750000,212.509995,213.500000,181.919479,64764600
2015-05-22,213.039993,213.539993,212.910004,212.990005,181.484909,57433500
2015-05-26,212.399994,212.910004,210.199997,210.699997,179.533676,124308600
2015-05-27,211.250000,212.979996,210.759995,212.699997,181.237839,93214000
2015-05-28,212.330002,212.589996,211.630005,212.460007,181.033340,74974600
2015-05-29,212.380005,212.429993,210.820007,211.139999,179.908630,124919600
2015-06-01,211.940002,212.339996,210.619995,211.570007,180.275009,93338800
2015-06-02,211.020004,212.190002,210.270004,211.360001,180.096039,91531000
2015-06-03,212.000000,212.669998,211.330002,211.919998,180.573212,87820900
2015-06-04,211.070007,211.860001,209.750000,210.130005,179.048004,151882800
2015-06-05,209.949997,210.580002,208.979996,209.770004,178.741226,121704700
2015-06-08,209.639999,209.820007,208.389999,208.479996,177.642059,89063300
2015-06-09,208.449997,209.100006,207.690002,208.449997,177.616486,105034700
2015-06-10,209.369995,211.410004,209.300003,210.949997,179.746689,134551300
2015-06-11,211.479996,212.089996,211.199997,211.630005,180.326141,73876400
2015-06-12,210.639999,211.479996,209.679993,210.009995,178.945755,135382400
2015-06-15,208.639999,209.449997,207.789993,209.110001,178.178879,124384200
2015-06-16,208.929993,210.350006,208.720001,210.250000,179.150253,85308200
2015-06-17,210.589996,211.320007,209.360001,210.589996,179.439941,126708600
2015-06-18,211.309998,213.339996,210.630005,212.779999,181.306015,165867900
2015-06-19,211.460007,211.550003,210.360001,210.809998,180.501175,130478700
2015-06-22,211.910004,212.589996,211.639999,211.889999,181.425873,70696000
2015-06-23,212.139999,212.440002,211.570007,212.039993,181.554306,68476800
2015-06-24,211.720001,212.169998,210.470001,210.500000,180.235733,92307300
2015-06-25,211.100006,211.250000,209.770004,209.860001,179.687729,97107400
2015-06-26,210.289993,210.580002,209.160004,209.820007,179.653503,104174800
2015-06-29,208.050003,209.830002,205.330002,205.419998,175.886063,202621300
2015-06-30,207.259995,207.320007,205.279999,205.850006,176.254257,182925100
2015-07-01,207.729996,208.029999,206.559998,207.500000,177.667068,135979900
2015-07-02,208.070007,208.270004,206.809998,207.309998,177.504349,104373700
2015-07-06,205.770004,207.649994,205.529999,206.720001,176.999207,117975400
2015-07-07,206.960007,208.169998,204.110001,208.020004,178.112274,173820200
2015-07-08,206.419998,206.759995,204.250000,204.529999,175.124054,164020100
2015-07-09,207.039993,207.350006,204.770004,204.899994,175.440842,144113100
2015-07-10,207.289993,207.979996,204.949997,207.479996,177.649902,129456900
2015-07-13,208.990005,209.899994,208.940002,209.770004,179.610672,106069400
2015-07-14,209.720001,211.050003,209.649994,210.679993,180.389862,81709600
2015-07-15,210.729996,211.279999,210.039993,210.610001,180.329956,97914100
2015-07-16,211.869995,212.300003,211.580002,212.300003,181.776978,106683300
2015-07-17,212.289993,212.550003,211.800003,212.479996,181.931030,89030000
2015-07-20,212.750000,213.179993,212.210007,212.589996,182.025223,70446800
2015-07-21,212.429993,212.740005,211.389999,211.750000,181.305984,77965000
2015-07-22,210.929993,211.770004,210.889999,211.369995,180.980698,88667900
2015-07-23,211.529999,211.649994,209.750000,210.179993,179.961700,90509100
2015-07-24,210.300003,210.369995,207.600006,208.000000,178.095154,117755000
2015-07-27,206.940002,207.550003,206.259995,206.789993,177.059097,132361100
2015-07-28,207.789993,209.500000,206.800003,209.330002,179.233932,123544800
2015-07-29,209.479996,211.039993,209.309998,210.770004,180.466919,105791300
2015-07-30,210.160004,211.020004,209.419998,210.820007,180.509720,91304400
2015-07-31,211.419998,211.449997,210.160004,210.500000,180.235733,103266900
2015-08-03,210.460007,210.529999,208.649994,209.789993,179.627838,113965700
2015-08-04,209.699997,210.250000,208.800003,209.380005,179.276718,81820800
2015-08-05,210.449997,211.309998,209.729996,210.070007,179.867554,85786800
2015-08-06,210.289993,210.419998,207.649994,208.350006,178.394806,116030800
2015-08-07,208.160004,208.339996,206.869995,207.949997,178.052338,117858000
2015-08-10,209.279999,210.669998,209.279999,210.570007,180.295654,80270700
2015-08-11,208.970001,209.470001,207.759995,208.669998,178.668854,126081400
2015-08-12,207.110001,209.139999,205.360001,208.919998,178.882904,172123700
2015-08-13,208.729996,209.550003,208.009995,208.660004,178.660263,89383300
2015-08-14,208.429993,209.509995,208.259995,209.419998,179.311005,72786500
2015-08-17,208.710007,210.589996,208.160004,210.589996,180.312759,79072600
2015-08-18,210.259995,210.679993,209.699997,209.979996,179.790482,71692700
2015-08-19,209.089996,210.009995,207.350006,208.320007,178.369186,172946000
2015-08-20,206.509995,208.289993,203.899994,203.970001,174.644608,194327900
2015-08-21,201.729996,203.940002,197.520004,197.830002,169.387344,346588500
2015-08-24,187.490005,197.479996,182.399994,189.500000,162.254929,507244300
2015-08-25,195.429993,195.449997,186.919998,187.270004,160.345581,369833100
2015-08-26,192.080002,194.789993,188.369995,194.460007,166.501862,339257000
2015-08-27,197.020004,199.419998,195.210007,199.270004,170.620331,274143900
2015-08-28,198.500000,199.839996,197.919998,199.279999,170.628860,160414400
2015-08-31,198.110001,199.130005,197.009995,197.669998,169.250305,163298800
2015-09-01,193.119995,194.770004,190.729996,191.770004,164.198624,256000400
2015-09-02,194.619995,195.460007,192.419998,195.410004,167.315262,160269300
2015-09-03,196.259995,198.050003,194.960007,195.550003,167.435120,152087800
2015-09-04,192.850006,193.860001,191.610001,192.589996,164.900665,207081000
2015-09-08,195.940002,197.610001,195.169998,197.429993,169.044815,116025700
2015-09-09,199.320007,199.470001,194.350006,194.789993,166.784409,149347700
2015-09-10,194.559998,197.220001,194.250000,195.850006,167.692001,158611100
2015-09-11,195.380005,196.820007,194.529999,196.740005,168.454056,119691200
2015-09-14,196.949997,197.009995,195.429993,196.009995,167.828995,79452000
2015-09-15,196.610001,198.990005,195.960007,198.460007,169.926788,113806200
2015-09-16,198.820007,200.410004,198.410004,200.179993,171.399460,99581600
2015-09-17,200.020004,202.889999,199.279999,199.729996,171.014160,276046600
2015-09-18,195.710007,198.679993,194.960007,195.449997,168.219528,223657500
2015-09-21,196.440002,197.679993,195.210007,196.460007,169.088882,105726200
2015-09-22,193.880005,194.460007,192.559998,193.910004,166.894119,153890900
2015-09-23,194.110001,194.669998,192.910004,193.600006,166.627335,92790600
2015-09-24,192.149994,193.449997,190.559998,192.899994,166.024841,159378800
2015-09-25,194.639999,195.000000,191.809998,192.850006,165.981796,155054800
2015-09-28,191.779999,191.910004,187.639999,188.009995,161.816055,178515900
2015-09-29,188.270004,189.740005,186.929993,188.119995,161.910782,159045600
2015-09-30,190.369995,191.830002,189.440002,191.630005,164.931732,163452000
2015-10-01,192.080002,192.490005,189.820007,192.130005,165.362091,131079000
2015-10-02,189.770004,195.029999,189.119995,195.000000,167.832230,211003300
2015-10-05,196.460007,198.740005,196.330002,198.470001,170.818787,126320800
2015-10-06,198.309998,198.979996,197.000000,197.789993,170.233521,110274500
2015-10-07,198.899994,199.830002,197.479996,199.410004,171.627838,124307300
2015-10-08,198.949997,201.550003,198.589996,201.210007,173.177063,153055200
2015-10-09,201.380005,201.899994,200.580002,201.330002,173.280319,107069200
2015-10-12,201.419998,201.759995,200.910004,201.520004,173.443848,56395600
2015-10-13,200.649994,202.160004,200.050003,200.250000,172.350800,88038700
2015-10-14,200.179993,200.869995,198.940002,199.289993,171.524521,99106200
2015-10-15,200.080002,202.360001,199.639999,202.350006,174.158218,134142200
2015-10-16,202.830002,203.289993,201.919998,203.270004,174.950012,114580100
2015-10-19,202.500000,203.369995,202.130005,203.369995,175.036072,76523900
2015-10-20,202.850006,203.839996,202.550003,203.110001,174.812347,78448500
2015-10-21,203.610001,203.789993,201.649994,201.850006,173.727875,102038000
2015-10-22,202.979996,205.509995,201.850006,205.259995,176.662781,174911700
2015-10-23,207.250000,207.949997,206.300003,207.509995,178.599365,144442300
2015-10-26,207.300003,207.369995,206.559998,207.000000,178.160339,69033000
2015-10-27,206.199997,207.000000,205.789993,206.600006,177.816086,77905800
2015-10-28,207.000000,208.979996,206.210007,208.949997,179.838699,135906700
2015-10-29,208.350006,209.270004,208.210007,208.830002,179.735382,90525500
2015-10-30,209.059998,209.440002,207.740005,207.929993,178.960815,131076900
2015-11-02,208.320007,210.619995,208.169998,210.389999,181.078064,86270800
2015-11-03,209.970001,211.660004,209.699997,211.000000,181.603104,95246100
2015-11-04,211.350006,211.500000,209.720001,210.360001,181.052277,96224500
2015-11-05,210.429993,210.979996,209.089996,210.149994,180.871490,78408700
2015-11-06,209.740005,210.320007,208.460007,210.039993,180.776840,110471500
2015-11-09,209.309998,209.490005,206.949997,208.080002,179.089935,131008700
