date,Volume,Fear_index,SPY_index,FEDFUNDS,Target,MA,RSI,BB_UPPER,BB_MIDDLE,BB_LOWER
2016-02-16,45687200.0,24.110001,189.779999,0.38,105.459999,102.7300003,47.579056013226065,116.96806119147979,102.7300003,88.49193940852021
2016-02-17,44073400.0,22.309999,192.880005,0.38,106.879997,103.22700004999999,53.603670964873174,117.05520257676666,103.22700004999999,89.39879752323331
2016-02-18,29593500.0,21.639999,192.089996,0.38,108.07,103.6830002,50.58653285882207,116.8650477260948,103.6830002,90.50095267390519
2016-02-19,32404500.0,20.530001,192.0,0.38,107.919998,104.2035,52.42034084026089,116.60104816031688,104.2035,91.80595183968313
2016-02-22,35709700.0,19.379999,194.779999,0.38,106.919998,104.66450009999998,56.512614403715006,116.76348038501875,104.66450009999998,92.56551981498122
2016-02-23,25319300.0,20.98,192.320007,0.38,109.82,105.08699994999999,53.27376208805183,116.63827368768607,105.08699994999999,93.53572621231392
2016-02-24,34412400.0,20.719999,193.199997,0.38,109.949997,105.56400000000001,55.56461352337613,116.54196674530668,105.56400000000001,94.58603325469333
2016-02-25,29906300.0,19.110001,195.539993,0.38,109.580002,106.24500015000001,57.44742552114265,115.93420825484279,106.24500015000001,96.55579204515723
2016-02-26,26686200.0,19.809999,195.089996,0.38,108.389999,106.1855,57.11888315610501,115.81506153169167,106.1855,96.55593846830834
2016-02-29,32779000.0,20.549999,193.559998,0.38,105.730003,105.92099994999998,54.86613416798586,115.13547204810426,105.92099994999998,96.7065278518957
2016-03-01,26817300.0,17.700001,198.110001,0.36,105.93,105.65750014999999,59.81575458503963,114.03100380146243,105.65750014999999,97.28399649853755
2016-03-02,25670200.0,17.09,199.0,0.36,107.510002,105.42449995,60.02737218121247,112.96723995234342,105.42449995,97.88175994765658
2016-03-03,21353100.0,16.700001,199.779999,0.36,107.32,105.26899995,59.07383348458837,112.2913473499724,105.26899995,98.24665255002759
2016-03-04,24938900.0,16.860001,200.429993,0.36,109.410004,105.16399999999999,55.99305791887177,111.91521492255505,105.16399999999999,98.41278507744492
2016-03-07,31436400.0,17.35,200.589996,0.36,109.889999,105.24700015,49.747723108118485,111.98238247913207,105.24700015,98.51161782086794
2016-03-08,25617000.0,18.67,198.399994,0.36,110.669998,105.55600015,50.19750279779585,111.7769391544984,105.55600015,99.33506114550161
2016-03-09,20493300.0,18.34,199.380005,0.36,112.18,105.95450019999998,53.72155017443339,111.54161359882892,105.95450019999998,100.36738680117105
2016-03-10,24854300.0,18.049999,199.539993,0.36,111.019997,106.27050019999999,53.233726685204125,111.37149327351078,106.27050019999999,101.1695071264892
2016-03-11,20697600.0,16.5,202.759995,0.36,111.449997,106.64550019999999,57.775753639660934,111.49319473823202,106.64550019999999,101.79780566176795
2016-03-14,17249400.0,16.92,202.5,0.36,111.849998,107.03950004999999,58.76623034001524,111.57148897926174,107.03950004999999,102.50751112073823
2016-03-15,17618500.0,16.84,202.169998,0.36,112.25,107.49249990000001,60.392173587596716,111.5228261375466,107.49249990000001,103.46217366245342
2016-03-16,24744800.0,14.99,203.339996,0.36,112.540001,107.84150005,63.40095255467943,112.22899018630937,107.84150005,103.45400991369061
2016-03-17,24241200.0,14.44,204.630005,0.36,113.050003,108.21899985,59.652076240921815,112.31214040190963,108.21899985,104.12585929809038
2016-03-18,36256900.0,14.02,204.380005,0.36,113.690002,108.5629997,60.58251599062933,112.51902036771303,108.5629997,104.60697903228699
2016-03-21,18448000.0,13.79,204.669998,0.36,116.139999,108.79749940000002,61.47256609048658,112.95427272960129,108.79749940000002,104.64072607039876
2016-03-22,19001100.0,14.17,204.559998,0.36,114.699997,109.13699945,62.38719935931048,113.25499020262885,109.13699945,105.01900869737116
2016-03-23,18562000.0,14.94,203.210007,0.36,114.099998,109.41999965,63.07167583344096,113.66101130835634,109.41999965,105.17898799164365
2016-03-24,17839100.0,14.74,203.119995,0.36,116.059998,109.66899979999998,64.30201164242524,114.15403358458207,109.66899979999998,105.1839660154179
2016-03-28,21351800.0,15.24,203.240005,0.36,112.550003,109.95750000000001,65.8400710930458,114.70354682745774,109.95750000000001,105.21145317254228
2016-03-29,29825300.0,13.82,205.119995,0.36,112.220001,110.41850005,70.9924860203302,115.68487834978255,110.41850005,105.15212175021746
2016-03-30,33235200.0,13.56,206.020004,0.36,113.709999,110.66249990000001,64.80538518629525,116.25426663276751,110.66249990000001,105.07073316723252
2016-03-31,21207500.0,13.95,205.520004,0.36,113.639999,110.86999995,62.36646249106688,116.65509731187002,110.86999995,105.08490258812996
2016-04-01,24760500.0,13.1,206.919998,0.37,110.629997,111.19399975000002,66.76647199404947,117.38639554858355,111.19399975000002,105.00160395141648
2016-04-04,48487900.0,14.12,206.25,0.37,108.989998,111.40199995,54.481763914779606,117.47616318271652,111.40199995,105.32783671728349
2016-04-05,22962400.0,15.42,204.190002,0.37,110.610001,111.72649985000001,53.485358495015646,117.1872690797735,111.72649985000001,106.26573062022652
2016-04-06,20814600.0,14.09,206.419998,0.37,110.510002,112.11549980000002,57.28400792596599,116.90481778032147,112.11549980000002,107.32618181967858
2016-04-07,20714500.0,16.16,203.949997,0.37,110.839996,112.42199965000002,57.048297245617256,116.73081769694532,112.42199965000002,108.11318160305471
2016-04-08,48497800.0,15.36,204.5,0.37,109.639999,112.5874995,47.917769388281194,116.28162444103795,112.5874995,108.89337455896207
2016-04-11,39762300.0,16.26,204.020004,0.37,110.449997,112.56649920000002,43.80409949083422,116.34059023083739,112.56649920000002,108.79240816916266
2016-04-12,26248100.0,14.85,205.919998,0.37,112.290001,112.6024993,48.506723841645226,116.28163496823217,112.6024993,108.92336363176784
2016-04-13,88227400.0,13.84,208.0,0.37,112.419998,112.59449950000001,48.23837922792062,116.2919777373647,112.59449950000001,108.89702126263532
2016-04-14,28473300.0,13.72,208.009995,0.37,113.440002,112.5274993,49.236397390146806,116.3043145111198,112.5274993,108.7506840888802
