Date,Actual,Predicted,Percentage Difference (%),Abs_Percentage_Diff
2019-12-13,23.892668,18.224688,-23.722676863488225,23.722676863488225
2019-12-16,25.433332,19.97337,-21.46774320254746,21.46774320254746
2019-12-17,25.266001,18.413,-27.12340941167728,27.12340941167728
2019-12-18,26.209999,18.755253,-28.442374842766053,28.442374842766053
2019-12-19,26.936001,20.335627,-24.503913546139046,24.503913546139046
2019-12-20,27.039333,19.060772,-29.50724064776793,29.50724064776793
2019-12-23,27.948,18.828108,-32.63164507706346,32.63164507706346
2019-12-24,28.35,18.597431,-34.40059547491595,34.40059547491595
2019-12-26,28.729334,18.731337,-34.8006584711364,34.8006584711364
2019-12-27,28.691999,18.741108,-34.68176288214067,34.68176288214067
2019-12-30,27.646667,18.832731,-31.880644972689687,31.880644972689687
2019-12-31,27.888666,18.662756,-33.08121669861684,33.08121669861684
2020-01-02,28.684,18.861002,-34.24556558226263,34.24556558226263
2020-01-03,29.534,20.847305,-29.412523539474627,29.412523539474627
2020-01-06,30.102667,18.85324,-37.37020357881167,37.37020357881167
2020-01-07,31.270666,21.117605,-32.46832283856511,32.46832283856511
2020-01-08,32.809334,34.94979,6.523926863586575,6.523926863586575
2020-01-09,32.089333,31.548798,-1.684470638819848,1.684470638819848
2020-01-10,31.876667,19.483162,-38.879551220742336,38.879551220742336
2020-01-13,34.990665,29.90923,-14.52226107001838,14.52226107001838
2020-01-14,35.861332,33.81968,-5.693187134672218,5.693187134672218
2020-01-15,34.566666,21.854046,-36.7771081309377,36.7771081309377
2020-01-16,34.232666,25.03837,-26.85825248770783,26.85825248770783
2020-01-17,34.033333,20.480566,-39.822038515063234,39.822038515063234
2020-01-21,36.48,22.59043,-38.07448106899596,38.07448106899596
2020-01-22,37.970669,38.659824,1.814967682918333,1.814967682918333
2020-01-23,38.146667,24.532795,-35.68823469585802,35.68823469585802
2020-01-24,37.654667,21.177038,-43.75985799383375,43.75985799383375
2020-01-27,37.201332,20.658325,-44.46885612775236,44.46885612775236
2020-01-28,37.793331,20.297491,-46.29345829927403,46.29345829927403
2020-01-29,38.732666,23.130344,-40.28207510717403,40.28207510717403
2020-01-30,42.720669,38.265842,-10.427801498744929,10.427801498744929
2020-01-31,43.371334,22.462215,-48.20953530370086,48.20953530370086
2020-02-03,52.0,65.04328,25.083233759953426,25.083233759953426
2020-02-04,59.137333,88.44054,49.55110758718767,49.55110758718767
2020-02-05,48.98,68.20078,39.24210448321542,39.24210448321542
2020-02-06,49.930668,56.167416,12.490815502200947,12.490815502200947
2020-02-07,49.871334,26.63017,-46.602248854735755,46.602248854735755
2020-02-10,51.418667,38.131283,-25.8415571014385,25.8415571014385
2020-02-11,51.625332,22.5421,-56.335194306601124,56.335194306601124
2020-02-12,51.152668,22.83092,-55.36709978500619,55.36709978500619
2020-02-13,53.599998,40.116676,-25.155451814445208,25.155451814445208
2020-02-14,53.335335,26.449905,-50.40828862234049,50.40828862234049
2020-02-18,57.226665,28.907059,-49.48673190055665,49.48673190055665
2020-02-19,61.161331,42.632378,-30.295209526241802,30.295209526241802
2020-02-20,59.960667,31.651106,-47.21355270991681,47.21355270991681
2020-02-21,60.066666,27.5383,-54.153773807677496,54.153773807677496
2020-02-24,55.585999,29.96065,-46.10036694607855,46.10036694607855
2020-02-25,53.327332,32.185104,-39.646137987707334,39.646137987707334
2020-02-26,51.919998,26.957388,-48.0789889009735,48.0789889009735
2020-02-27,45.266666,42.777008,-5.499980810071976,5.499980810071976
2020-02-28,44.532665,41.461937,-6.895450899505808,6.895450899505808
2020-03-02,49.574669,35.887547,-27.609105086901053,27.609105086901053
2020-03-03,49.700668,44.998512,-9.460950770186015,9.460950770186015
2020-03-04,49.966667,31.029436,-37.899728009774606,37.899728009774606
2020-03-05,48.302666,34.30332,-28.982549662209315,28.982549662209315
2020-03-06,46.898666,35.420856,-24.473637531971423,24.473637531971423
2020-03-09,40.533333,43.923447,8.363767310409532,8.363767310409532
2020-03-10,43.021999,38.44961,-10.628021576081673,10.628021576081673
2020-03-11,42.282001,41.109783,-2.7723802082890523,2.7723802082890523
2020-03-12,37.369999,62.08269,66.12976412610274,66.12976412610274
2020-03-13,36.441334,48.64626,33.491982779393666,33.491982779393666
2020-03-16,29.671333,65.99426,122.41758634609539,122.41758634609539
2020-03-17,28.68,63.115948,120.06955273148073,120.06955273148073
2020-03-18,24.081333,58.71343,143.81303351153548,143.81303351153548
2020-03-19,28.509333,59.490562,108.6704814839577,108.6704814839577
2020-03-20,28.502001,49.831005,74.83335677532096,74.83335677532096
2020-03-23,28.952667,35.139515,21.368835980104013,21.368835980104013
2020-03-24,33.666668,45.54749,35.28956642296697,35.28956642296697
2020-03-25,35.950001,49.12865,36.65827343171201,36.65827343171201
2020-03-26,35.210667,45.793507,30.055777194775814,30.055777194775814
2020-03-27,34.290668,47.05251,37.216659960842215,37.216659960842215
2020-03-30,33.475334,39.40711,17.719836064622296,17.719836064622296
2020-03-31,34.933334,36.44824,4.336558236333046,4.336558236333046
