,Volume,Fear_index,SPY_index,FEDFUNDS,Target,MA,RSI,BB_UPPER,BB_MIDDLE,BB_LOWER
2015-12-24,54281600.0,15.74,205.679993,0.24,26.3375,28.32450005,36.63768160985544,30.548484392098068,28.32450005,26.100515707901934
2015-12-28,106816800.0,16.91,205.210007,0.24,25.6775,28.187125100000003,34.328348295764755,30.456693406923556,28.187125100000003,25.91755679307645
2015-12-29,123724800.0,16.08,207.399994,0.24,25.174999,28.067625,40.71406897367854,30.280478273729422,28.067625,25.854771726270577
2015-12-30,100855200.0,17.290001,205.929993,0.24,24.112499,27.942375050000003,37.78754468600785,30.136680883779796,27.942375050000003,25.74806921622021
2015-12-31,163649200.0,18.209999,203.869995,0.24,24.24,27.8046251,33.972504405353035,30.04626234160482,27.8046251,25.56298785839518
2016-01-04,270597600.0,20.700001,201.020004,0.34,24.6325,27.681500149999998,34.28465113207889,29.963094469123064,27.681500149999998,25.399905830876932
2016-01-05,223164000.0,19.34,201.360001,0.34,24.99,27.477500149999997,29.82965265622319,29.706536583317003,27.477500149999997,25.24846371668299
2016-01-06,273829600.0,20.59,198.820007,0.34,24.3475,27.2577501,26.957514355028337,29.48476228222794,27.2577501,25.030737917772058
2016-01-07,324377600.0,24.99,194.050003,0.34,24.879999,26.985500000000002,22.109968117431777,29.355459734279773,26.985500000000002,24.61554026572023
2016-01-08,283192000.0,27.01,191.919998,0.34,24.282499,26.75224995,23.878921482102157,29.24199916034689,26.75224995,24.26250073965311
2016-01-11,198957600.0,24.299999,192.110001,0.34,24.165001,26.53174995,29.20888239619167,28.947497951344893,26.53174995,24.116001948655104
2016-01-12,196616800.0,22.469999,193.660004,0.34,24.1975,26.366499949999998,33.75845512687327,28.72589431243191,26.366499949999998,24.007105587568084
2016-01-13,249758400.0,25.219999,188.830002,0.34,24.075001,26.1778749,30.02388590494388,28.55017247714496,26.1778749,23.805577322855036
2016-01-14,252680400.0,23.950001,191.929993,0.34,25.355,26.040749899999998,36.3123359813166,28.378247787328384,26.040749899999998,23.703252012671612
2016-01-15,319335600.0,27.02,187.809998,0.34,24.860001,25.863124900000003,32.75536711757731,28.16619430979148,25.863124900000003,23.560055490208526
2016-01-19,212350800.0,26.049999,188.059998,0.34,24.997499,25.7091249,32.08968246674526,28.034922310691734,25.7091249,23.383327489308265
2016-01-20,289337600.0,27.59,185.649994,0.34,23.355,25.593624900000002,32.49830747395801,27.981098200683192,25.593624900000002,23.20615159931681
2016-01-21,208646000.0,26.690001,186.690002,0.34,23.522499,25.45574995,31.723458717894545,27.860410058009915,25.45574995,23.051089841990088
2016-01-22,263202000.0,22.34,190.520004,0.34,24.334999,25.383124900000002,46.16681285157243,27.702098598133066,25.383124900000002,23.064151201866938
2016-01-25,207178000.0,24.15,187.639999,0.34,24.1075,25.26849995,42.42883258706099,27.44124878364526,25.26849995,23.095751116354737
2016-01-26,300308000.0,22.5,190.199997,0.34,23.620001,25.1679999,43.790262872563495,27.18222788254963,25.1679999,23.153771917450374
2016-01-27,533478800.0,23.110001,188.130005,0.34,24.0875,25.0004999,33.57589697473179,27.03363424806086,25.0004999,22.967365551939142
2016-01-28,222715200.0,22.42,189.110001,0.34,24.15,24.8173749,35.234972665804506,26.67417024892544,24.8173749,22.960579551074563
2016-01-29,257666000.0,20.200001,193.720001,0.34,23.504999,24.69262485,42.71003613195305,26.298357856138256,24.69262485,23.086891843861746
2016-02-01,163774000.0,19.98,193.649994,0.38,23.752501,24.582249800000003,41.27359626981321,26.012296652232628,24.582249800000003,23.15220294776738
2016-02-02,149428800.0,21.98,190.160004,0.38,23.747499,24.44637485,38.300932576667435,25.676667151233914,24.44637485,23.21608254876609
2016-02-03,183857200.0,21.65,191.300003,0.38,23.567499,24.36687485,42.572479423685905,25.460050616553886,24.36687485,23.27369908344611
2016-02-04,185886800.0,21.84,191.600006,0.38,23.424999,24.3156249,43.139244671581345,25.343432672321104,24.3156249,23.287817127678895
2016-02-05,185672400.0,23.379999,187.949997,0.38,23.497499,24.2852499,38.87520803988082,25.372520581061664,24.2852499,23.197979218938336
2016-02-08,216085600.0,26.0,185.419998,0.38,24.16,24.260874949999998,41.273942872243694,25.37396825570816,24.260874949999998,23.147781644291836
2016-02-09,177324800.0,26.540001,185.429993,0.38,24.530001,24.2166249,41.238720412059294,25.337848640196803,24.2166249,23.095401159803195
2016-02-10,169374400.0,26.290001,185.270004,0.38,24.065001,24.14549985,39.918544139097826,25.240320925793714,24.14549985,23.050678774206286
2016-02-11,200298800.0,28.139999,182.860001,0.38,24.01,24.0993748,38.857986972900875,25.235320930348998,24.0993748,22.963428669651
2016-02-12,161405600.0,25.4,186.630005,0.38,24.219999,24.0302498,39.73525148888226,25.133984100312546,24.0302498,22.926515499687454
2016-02-16,196231600.0,24.110001,189.779999,0.38,23.672501,24.02412485,47.191612868851976,25.123315445250107,24.02412485,22.924934254749893
2016-02-17,179452800.0,22.309999,192.880005,0.38,24.025,24.042374849999998,50.849204336033345,25.16331882923403,24.042374849999998,22.921430870765967
2016-02-18,156084000.0,21.639999,192.089996,0.38,24.190001,24.0357499,46.49110707357567,25.154397438960952,24.0357499,22.917102361039046
2016-02-19,141496800.0,20.530001,192.0,0.38,24.227501,24.03249985,45.989031221465076,25.151044925204946,24.03249985,22.913954774795055
2016-02-22,137123200.0,19.379999,194.779999,0.38,24.172501,23.9757498,48.28541167822197,24.912110906232716,23.9757498,23.039388693767282
2016-02-23,127770400.0,20.98,192.320007,0.38,25.1325,23.9163748,43.13606222324913,24.7629430319018,23.9163748,23.0698065680982
2016-02-24,145022800.0,20.719999,193.199997,0.38,25.1875,23.86774985,47.05124646222274,24.548291676938327,23.86774985,23.18720802306167
2016-02-25,110330800.0,19.110001,195.539993,0.38,25.375,23.9094999,48.82734316842982,24.559353917292945,23.9094999,23.259645882707055
2016-02-26,115964400.0,19.809999,195.089996,0.38,25.752501,23.94475,49.24404674834096,24.582588004513966,23.94475,23.306911995486033
2016-02-29,140865200.0,20.549999,193.559998,0.38,25.467501,23.9366251,48.618717319166535,24.557445139355586,23.9366251,23.315805060644415
2016-03-01,201628400.0,17.700001,198.110001,0.36,25.2575,23.9878751,58.51991157119717,24.805975662730017,23.9878751,23.169774537269983
2016-03-02,132678400.0,17.09,199.0,0.36,25.280001,24.06625005,59.00728950991296,25.024322282471932,24.06625005,23.10817781752807
2016-03-03,147822800.0,16.700001,199.779999,0.36,25.2925,24.13062505,60.70246538990127,25.25354684708589,24.13062505,23.00770325291411
2016-03-04,184220400.0,16.860001,200.429993,0.36,25.565001,24.210750100000002,63.936041183728754,25.54777225916852,24.210750100000002,22.873727940831483
2016-03-07,143315600.0,17.35,200.589996,0.36,25.629999,24.3088752,59.926903124248504,25.7141286299632,24.3088752,22.9036217700368
2016-03-08,126247600.0,18.67,198.399994,0.36,26.145,24.38412515,57.08637606779048,25.82467236859513,24.38412515,22.943577931404867
2016-03-09,108806800.0,18.34,199.380005,0.36,26.4925,24.46075025,57.319812455800935,25.921605078156922,24.46075025,22.99989542184308
2016-03-10,134054400.0,18.049999,199.539993,0.36,26.450001,24.5470003,57.458247763202316,25.989373225425915,24.5470003,23.104627374574086
2016-03-11,109632800.0,16.5,202.759995,0.36,26.48,24.6540004,60.46874780298,26.063034891827417,24.6540004,23.244965908172585
2016-03-14,100304400.0,16.92,202.5,0.36,26.477501,24.760625400000002,61.17450743512252,26.123149869119306,24.760625400000002,23.398100930880698
2016-03-15,160270800.0,16.84,202.169998,0.36,26.68,24.8598754,66.307208789523,26.323610875419483,24.8598754,23.396139924580517
2016-03-16,153214000.0,14.99,203.339996,0.36,26.532499,24.95800035,69.26019581059738,26.58287625930294,24.95800035,23.33312444069706
2016-03-17,137682800.0,14.44,204.630005,0.36,26.4175,25.07725035,68.46982237654801,26.774632856499323,25.07725035,23.379867843500676
2016-03-18,176820800.0,14.02,204.380005,0.36,26.297501,25.20075035,68.74098922867783,26.930301450537353,25.20075035,23.471199249462646
2016-03-21,142010800.0,13.79,204.669998,0.36,26.92,25.31362545,68.68799419430346,27.068156518990765,25.31362545,23.559094381009235
2016-03-22,129777600.0,14.17,204.559998,0.36,27.389999,25.464000399999996,70.66175636703751,27.140069672592144,25.464000399999996,23.787931127407848
2016-03-23,102814000.0,14.94,203.210007,0.36,27.247499,25.58937535,67.33236706233376,27.18544476718565,25.58937535,23.99330593281435
2016-03-24,104532000.0,14.74,203.119995,0.36,27.497499,25.7007503,64.77001992932661,27.193172055050823,25.7007503,24.208328544949175
2016-03-28,77645600.0,15.24,203.240005,0.36,27.780001,25.8042503,62.11376247393962,27.145984111470717,25.8042503,24.462516488529282
2016-03-29,124760400.0,13.82,205.119995,0.36,27.452499,25.941625249999998,69.17584819847256,27.13423757738163,25.941625249999998,24.749012922618366
2016-03-30,182404400.0,13.56,206.020004,0.36,27.74,26.0545002,73.23278022519916,27.347748052583732,26.0545002,24.761252347416267
2016-03-31,103553600.0,13.95,205.520004,0.36,27.135,26.157500149999997,70.21532309403734,27.487613286067397,26.157500149999997,24.827387013932597
2016-04-01,103496000.0,13.1,206.919998,0.37,27.165001,26.263625100000002,72.36652381765282,27.6675103005857,26.263625100000002,24.859739899414304
2016-04-04,149424800.0,14.12,206.25,0.37,27.254999,26.365000099999996,74.59908611160321,27.900156877868007,26.365000099999996,24.829843322131985
2016-04-05,106314800.0,15.42,204.190002,0.37,27.610001,26.464250000000003,67.76399683766269,28.0117092724859,26.464250000000003,24.91679072751411
2016-04-06,105616400.0,14.09,206.419998,0.37,28.01,26.588374999999996,70.33370651216535,28.126497275442727,26.588374999999996,25.050252724557264
2016-04-07,127207600.0,16.16,203.949997,0.37,28.025,26.681124950000005,59.57190334697327,28.106648007448808,26.681124950000005,25.2556018925512
2016-04-08,94326800.0,15.36,204.5,0.37,27.4625,26.77475,59.89957251741047,28.054807130305026,26.77475,25.494692869694976
2016-04-11,117630000.0,16.26,204.020004,0.37,26.870001,26.8592499,60.92276633846244,28.02068608145017,26.8592499,25.697813718549828
2016-04-12,108929200.0,14.85,205.919998,0.37,26.727501,26.95825,64.74416650115867,28.010964342221317,26.95825,25.90553565777868
2016-04-13,133029200.0,13.84,208.0,0.37,26.782499,27.051499999999997,68.48392548261366,28.130961543159636,27.051499999999997,25.97203845684036
2016-04-14,101895600.0,13.72,208.009995,0.37,26.4925,27.128125,68.61835830716959,28.256950215831683,27.128125,25.99929978416832
2016-04-15,187756000.0,13.62,207.779999,0.37,26.42,27.178749950000004,58.535008340858234,28.26970482074512,27.178749950000004,26.08779507925489
2016-04-18,243286000.0,13.35,209.240005,0.37,26.27,27.19825,50.171782469847365,28.24984892294523,27.19825,26.146651077054774
2016-04-19,129539600.0,13.24,209.899994,0.37,26.0875,27.21075,48.38138933783181,28.231774964900513,27.21075,26.18972503509949
2016-04-20,122444000.0,13.28,210.100006,0.37,24.455,27.21587495,49.13581709815211,28.22666046572151,27.21587495,26.20508943427849
2016-04-21,126210000.0,13.95,208.970001,0.37,23.7075,27.213875,45.370358735948905,28.23049515755127,27.213875,26.197254842448732
2016-04-22,134732400.0,13.22,208.970001,0.37,23.434999,27.214000000000006,44.453190938910225,28.23020839657321,27.214000000000006,26.1977916034268
2016-04-25,112126400.0,14.08,208.610001,0.37,23.41,27.212624950000002,42.53724234765595,28.234115647874734,27.212624950000002,26.19113425212527
2016-04-26,224064800.0,13.96,208.919998,0.37,23.795,27.17099995,40.26346294204406,28.304413926213535,27.17099995,26.037585973786463
2016-04-27,458408400.0,13.77,209.350006,0.37,23.547501,27.024250000000002,26.57765042111751,28.678588066705125,27.024250000000002,25.36991193329488
2016-04-28,328970800.0,15.22,207.449997,0.37,23.309999,26.847250050000003,22.76242141160003,29.063191070757483,26.847250050000003,24.631309029242523
2016-04-29,274126000.0,15.7,206.330002,0.37,23.18,26.644125050000003,21.548044564201774,29.308502635231907,26.644125050000003,23.9797474647681
2016-05-02,192640400.0,14.68,207.970001,0.37,23.1975,26.425625000000004,21.43506522037086,29.39686673342103,26.425625000000004,23.454383266578976
2016-05-03,227325200.0,15.6,206.160004,0.37,23.355,26.24275005,27.72041711093361,29.392726509878862,26.24275005,23.09277359012114
2016-05-04,164102000.0,16.049999,205.009995,0.37,23.127501,26.0331251,26.265672458920932,29.31865728312002,26.0331251,22.747592916879977
2016-05-05,143562000.0,15.91,204.970001,0.37,22.584999,25.84187505,24.91447961939896,29.298209708162076,25.84187505,22.38554039183792
2016-05-06,174799600.0,14.72,205.720001,0.37,22.629999,25.642625,24.181209063412552,29.23459232145807,25.642625,22.050657678541928
2016-05-09,131745600.0,14.57,205.889999,0.37,23.469999,25.43975005,24.503332946462038,29.105848228991032,25.43975005,21.77365187100897
2016-05-10,134747200.0,13.63,208.449997,0.37,23.372499,25.226999999999997,27.489236277551626,28.8564773361581,25.226999999999997,21.597522663841893
2016-05-11,114876400.0,14.69,206.5,0.37,23.639999,24.982875049999997,25.896055014056742,28.478530081208284,24.982875049999997,21.48722001879171
2016-05-12,305258800.0,14.41,206.559998,0.37,23.549999,24.710875,22.541117109270147,28.053068551909064,24.710875,21.36868144809094
2016-05-13,177571200.0,15.04,204.759995,0.37,23.805,24.46924995,23.42729461577457,27.669568215373904,24.46924995,21.268931684626093
2016-05-16,245039200.0,14.68,206.779999,0.37,24.1075,24.299249850000002,37.74504729256129,27.31871553732763,24.299249850000002,21.279784162672374
2016-05-17,187667600.0,15.57,204.850006,0.37,24.475,24.13149975,36.882988315360556,26.948972805772023,24.13149975,21.314026694227977
2016-05-18,168249600.0,15.95,204.910004,0.37,24.905001,23.97437475,40.87293575858296,26.505288633051407,23.97437475,21.44346086694859
2016-05-19,121768400.0,16.33,204.199997,0.37,25.102501,23.827249700000003,39.957717192634384,26.06719652935046,23.827249700000003,21.587302870649545
2016-05-20,128104000.0,15.2,205.490005,0.37,25.0875,23.6964997,43.79768224933857,25.575396253159603,23.6964997,21.817603146840398
2016-05-23,152074400.0,15.82,205.210007,0.37,24.965,23.5883747,48.0427480671897,25.045184145546298,23.5883747,22.1315652544537
2016-05-24,140560800.0,14.42,207.869995,0.37,24.615,23.507749699999998,52.71543072598431,24.480143892107,23.507749699999998,22.535355507892994
2016-05-25,152675200.0,13.9,209.279999,0.37,24.43,23.530249750000003,57.528424418071715,24.60984691927028,23.530249750000003,22.450652580729727
2016-05-26,225324800.0,13.43,209.339996,0.37,24.48,23.5999998,59.56426387269994,24.887962097585596,23.5999998,22.3120375024144
2016-05-27,145364800.0,13.12,210.240005,0.37,24.657499,23.682624850000003,59.331631985941776,25.12837479440211,23.682624850000003,22.236874905597897
2016-05-31,169228800.0,14.19,209.839996,0.37,24.7575,23.760374849999998,57.36145963868525,25.308050645627198,23.760374849999998,22.2126990543728
2016-06-01,116693200.0,14.2,210.270004,0.38,24.735001,23.80137485,52.04398855847059,25.395656869280735,23.80137485,22.20709283071926
2016-06-02,160766400.0,13.63,210.910004,0.38,24.9125,23.8454998,49.43536703671571,25.458931541025617,23.8454998,22.23206805897438
2016-06-03,114019600.0,13.47,210.279999,0.38,24.7075,23.90399985,50.162443689079105,25.520520069744737,23.90399985,22.287479630255266
2016-06-06,93170000.0,13.65,211.350006,0.38,24.334999,23.977874800000002,52.759369907809585,25.590119963576342,23.977874800000002,22.365629636423662
2016-06-07,89638000.0,14.05,211.679993,0.38,24.365,24.055874799999998,54.20712111175967,25.66007910149934,24.055874799999998,22.451670498500658
2016-06-08,83392400.0,14.08,212.369995,0.38,24.285,24.12487485,53.807576533796016,25.72084056106545,24.12487485,22.52890913893455
2016-06-09,106405600.0,14.64,212.080002,0.38,24.387501,24.2141248,56.52976544386584,25.774492086419436,24.2141248,22.653757513580565
2016-06-10,126851600.0,17.030001,210.070007,0.38,23.8325,24.32024985,52.66923355015503,25.691316397312495,24.32024985,22.949183302687505
2016-06-13,152082000.0,20.969999,208.449997,0.38,23.775,24.405499849999998,46.46038544834819,25.52255235010978,24.405499849999998,23.288447349890216
2016-06-14,127727600.0,20.5,208.039993,0.38,23.977501,24.4502499,47.00226691980969,25.47761309883338,24.4502499,23.422886701166618
2016-06-15,117780800.0,20.139999,207.75,0.38,23.887501,24.49587495,45.674737778389655,25.394720355507083,24.49587495,23.59702954449292
2016-06-16,125307200.0,19.370001,208.369995,0.38,24.025,24.53325005,47.712465807354235,25.339660923269644,24.53325005,23.726839176730355
2016-06-17,244032800.0,19.41,206.520004,0.38,23.35,24.5473751,39.14955266832344,25.28852577336712,24.5473751,23.80622442663288
2016-06-20,137647600.0,18.370001,207.850006,0.38,23.01,24.5458751,38.381015457094406,25.29344562531299,24.5458751,23.79830457468701
2016-06-21,142185600.0,18.48,208.440002,0.38,23.397499,24.539375149999998,42.65083212015467,25.30503612090653,24.539375149999998,23.773714179093467
2016-06-22,116876400.0,21.17,208.100006,0.38,23.6,24.5100002,41.28167886771583,25.329263338115545,24.5100002,23.690737061884455
2016-06-23,128960800.0,17.25,210.809998,0.38,23.9,24.46600015,44.22737118809236,25.290447894857795,24.46600015,23.641552405142203
2016-06-24,301245600.0,25.76,203.240005,0.38,23.9725,24.3783751,34.95633017947334,25.286282110541507,24.3783751,23.470468089458492
2016-06-27,181958400.0,23.85,199.600006,0.38,23.747499,24.2745001,31.387293053048197,25.307553203236324,24.2745001,23.241446996763678
2016-06-28,161779600.0,18.75,203.199997,0.38,23.8825,24.19612505,39.02797628651644,25.24630616122301,24.19612505,23.145943938776988
2016-06-29,146124000.0,16.639999,206.660004,0.38,23.985001,24.145375050000002,42.62381792433211,25.20834797551109,24.145375050000002,23.082402124488915
2016-06-30,143345600.0,15.63,209.479996,0.38,24.17,24.11887505,47.558132795335574,25.1783915131746,24.11887505,23.0593585868254
2016-07-01,104106000.0,14.77,209.919998,0.39,24.245001,24.09350005,48.70618503313779,25.14083938655521,24.09350005,23.046160713444788
2016-07-05,110820800.0,15.58,208.410004,0.39,24.355,24.048000050000002,45.3854710181794,25.070956078175268,24.048000050000002,23.025044021824737
2016-07-06,123796400.0,14.96,209.660004,0.39,24.217501,24.004250050000003,47.68993457520367,24.972841458778266,24.004250050000003,23.03565864122174
2016-07-07,100558400.0,14.76,209.529999,0.39,24.6975,23.96675005,49.43451746329998,24.87223658179621,23.96675005,23.061263518203795
2016-07-08,115648400.0,13.2,212.649994,0.39,24.695,23.92962505,52.51280260497346,24.726177502200372,23.92962505,23.133072597799625
2016-07-11,95179600.0,13.54,213.399994,0.39,24.9575,23.9065001,53.74228198900121,24.631618221630628,23.9065001,23.18138197836937
2016-07-12,96670000.0,13.55,214.949997,0.39,24.967501,23.90750015,55.55959238869333,24.63515727428822,23.90750015,23.179843025711783
2016-07-13,103568800.0,13.04,214.919998,0.39,24.99,23.900125199999998,52.76886053245018,24.611056367962245,23.900125199999998,23.18919403203775
2016-07-14,155676000.0,12.82,216.119995,0.39,24.8575,23.9207502,60.27110222976169,24.699403557643592,23.9207502,23.14209684235641
2016-07-15,120548000.0,12.67,215.830002,0.39,24.665001,23.936125150000002,60.21745227440537,24.76416133732964,23.936125150000002,23.108088962670365
2016-07-18,145975600.0,12.44,216.410004,0.39,24.334999,23.99237515,63.855561213276765,24.93560541359367,23.99237515,23.04914488640633
2016-07-19,95119600.0,11.97,216.190002,0.39,24.1675,24.052000200000002,63.990674139764764,25.083964229769485,24.052000200000002,23.02003617023052
2016-07-20,105104000.0,11.77,217.089996,0.39,25.737499,24.10262515,64.313865243526,25.215378694071283,24.10262515,22.98987160592872
2016-07-21,130808000.0,12.74,216.270004,0.39,26.084999,24.151125099999998,60.850140755979744,25.308077527990243,24.151125099999998,22.994172672009753
2016-07-22,113254800.0,12.02,217.240005,0.39,26.0525,24.183125150000002,56.12120916953192,25.360610490952915,24.183125150000002,23.00563980904709
2016-07-25,161531600.0,12.87,216.649994,0.39,26.512501,24.2323751,49.07955293343483,25.343675685421992,24.2323751,23.121074514578005
2016-07-26,224959200.0,13.05,216.75,0.39,26.120001,24.2902501,45.929486452856,25.242722261660496,24.2902501,23.337777938339507
2016-07-27,369379200.0,12.83,216.520004,0.39,26.4475,24.407250100000002,67.18772584837943,25.466838912105068,24.407250100000002,23.347661287894937
2016-07-28,159479200.0,12.72,216.770004,0.39,26.467501,24.53150005,69.99923347973215,25.761595278406727,24.53150005,23.30140482159327
2016-07-29,110934800.0,11.87,217.119995,0.39,26.870001,24.63912505,69.40031973667458,26.005670715018404,24.63912505,23.272579384981597
2016-08-01,152671600.0,12.44,216.940002,0.4,27.092501,24.7661251,72.93069996049078,26.329720265535517,24.7661251,23.202529934464483
2016-08-02,135266400.0,13.37,215.550003,0.4,27.202499,24.8847502,65.94002267664982,26.482570049011912,24.8847502,23.286930350988087
2016-08-03,120810400.0,12.86,216.179993,0.4,27.0,25.0130002,68.64102943081654,26.682264425309004,25.0130002,23.343735974690997
2016-08-04,109634800.0,12.42,216.410004,0.4,26.9825,25.1371252,68.80373794921888,26.85307234772665,25.1371252,23.42117805227335
2016-08-05,162213600.0,11.39,218.179993,0.4,27.045,25.27212525,71.95707674915576,27.089542823965807,25.27212525,23.45470767603419
2016-08-08,112148800.0,11.5,218.050003,0.4,27.370001,25.41450025,73.54878170479034,27.33626765829395,25.41450025,23.49273284170605
2016-08-09,105260800.0,11.66,218.179993,0.4,27.344999,25.5568752,74.32466232786824,27.56798322596665,25.5568752,23.54576717403335
2016-08-10,96034000.0,12.05,217.639999,0.4,27.305,25.696000150000003,70.23999691923069,27.701949695149708,25.696000150000003,23.6900506048503
2016-08-11,109938000.0,11.68,218.649994,0.4,27.27,25.810250149999995,69.88256590401969,27.83692632741645,25.810250149999995,23.78357397258354
2016-08-12,74641600.0,11.55,218.460007,0.4,27.34,25.927750149999998,70.46070785916285,27.95467038853198,25.927750149999998,23.900829911468016
2016-08-15,103472800.0,11.81,219.089996,0.4,27.127501,26.0483752,73.32793752340687,28.118850404061583,26.0483752,23.977899995938415
2016-08-16,135177600.0,12.64,217.960007,0.4,27.2125,26.1672501,72.74297480010313,28.249401839554235,26.1672501,24.085098360445766
2016-08-17,101424000.0,12.19,218.369995,0.4,27.0075,26.283000100000002,71.75673963014889,28.346902186264423,26.283000100000002,24.219098013735582
2016-08-18,87938800.0,11.43,218.860001,0.4,26.8925,26.4036251,70.85154422148807,28.397544625801093,26.4036251,24.409705574198906
2016-08-19,101472400.0,11.34,218.539993,0.4,26.735001,26.537375049999998,71.6225673837965,28.394415696198635,26.537375049999998,24.68033440380136
2016-08-22,103280800.0,12.27,218.529999,0.4,26.705,26.677000149999998,65.92190699225331,28.23221107277478,26.677000149999998,25.121789227225214
2016-08-23,85030800.0,12.38,218.970001,0.4,26.5,26.82925015,67.05157681906081,27.856694875572856,26.82925015,25.801805424427144
2016-08-24,94700400.0,13.45,217.850006,0.4,26.525,26.892750200000002,61.736123265917946,27.784054384948778,26.892750200000002,26.001446015051226
2016-08-25,100344800.0,13.63,217.699997,0.4,26.682501,26.93312525,58.91460438636516,27.739474414445304,26.93312525,26.126776085554695
2016-08-26,111065200.0,13.65,217.289993,0.4,26.932501,26.9672503,55.19410734257635,27.667461867728417,26.9672503,26.267038732271583
2016-08-29,99881200.0,12.94,218.360001,0.4,26.924999,26.97687525,54.48823951469966,27.65573383363918,26.97687525,26.29801666636082
2016-08-30,99455600.0,13.12,218.0,0.4,27.09,26.9958752,49.80144974677414,27.58970118913314,26.9958752,26.40204921086686
2016-08-31,118649600.0,13.42,217.380005,0.4,26.379999,26.999750199999994,50.362182858933814,27.5793502403195,26.999750199999994,26.42015015968049
2016-09-01,106806000.0,13.48,217.389999,0.4,25.782499,27.010500199999996,53.859053127849926,27.55547602293206,27.010500199999996,26.465524377067933
2016-09-02,107210000.0,11.98,218.369995,0.4,26.360001,27.013625199999996,58.81826702721266,27.55591898588737,27.013625199999996,26.471331414112623
2016-09-06,107521600.0,12.02,219.029999,0.4,26.987499,27.0052501,58.614677958514086,27.547588599658827,27.0052501,26.462911600341176
2016-09-07,169457200.0,11.94,219.009995,0.4,27.942499,26.999625150000004,61.75057197261012,27.53564657430801,26.999625150000004,26.463603725691996
2016-09-08,212008000.0,12.51,218.509995,0.4,28.8925,26.968625100000004,45.702795406209695,27.572033220247487,26.968625100000004,26.36521697975252
2016-09-09,186228000.0,17.5,213.279999,0.4,28.73,26.90862505,36.99057913503518,27.71180084517143,26.90862505,26.10544925482857
2016-09-12,181171200.0,15.16,216.339996,0.4,28.395,26.874375099999998,47.42293691284738,27.710797681437697,26.874375099999998,26.0379525185623
2016-09-13,248704800.0,17.85,213.229996,0.4,28.3925,26.85525,55.95603816956233,27.66088144048432,26.85525,26.049618559515682
2016-09-14,443554800.0,18.139999,213.149994,0.4,28.387501,26.885125,65.21021897329136,27.803631290556346,26.885125,25.96661870944365
2016-09-15,359934400.0,16.299999,215.279999,0.4,28.655001,26.964499999999997,71.60227443772217,28.240563613330178,26.964499999999997,25.688436386669817
2016-09-16,319547600.0,15.37,213.369995,0.4,28.1775,27.0375,69.25818628489363,28.534984707944773,27.0375,25.54001529205523
2016-09-19,188092000.0,15.53,213.410004,0.4,28.219999,27.090249999999997,64.56547739570976,28.702527623344988,27.090249999999997,25.477972376655007
2016-09-20,138057200.0,15.92,213.419998,0.4,28.272499,27.153499950000004,64.53033783537404,28.867945828994706,27.153499950000004,25.4390540710053
2016-09-21,144012800.0,13.3,215.820007,0.4,28.487499,27.212249999999994,64.45479748125031,29.01353833484961,27.212249999999994,25.410961665150378
2016-09-22,124296000.0,12.02,217.179993,0.4,28.045,27.29462505,66.701109951307,29.203933732730405,27.29462505,25.385316367269596
2016-09-23,209924800.0,12.29,215.990005,0.4,28.262501,27.35887505,59.475678833413085,29.297465731248472,27.35887505,25.42028436875153
2016-09-26,119477600.0,14.5,214.240005,0.4,28.129999,27.433124949999996,59.89211607656936,29.384814655911327,27.433124949999996,25.481435244088665
2016-09-27,98429600.0,13.1,215.570007,0.4,28.25,27.5114999,60.43303457425058,29.46596687867715,27.5114999,25.55703292132285
2016-09-28,118564400.0,12.39,216.639999,0.4,28.262501,27.61087485,62.6543293082587,29.550850712180974,27.61087485,25.670898987819022
2016-09-29,143548000.0,14.02,214.679993,0.4,28.4725,27.686874850000002,55.72087172946022,29.565870976085638,27.686874850000002,25.807878723914367
2016-09-30,145516400.0,13.29,216.300003,0.4,28.514999,27.76587485,58.17111237873732,29.599377924087126,27.76587485,25.932371775912873
2016-10-03,86807200.0,13.57,215.779999,0.4,29.012501,27.82574975,56.1332460468259,29.622507565886696,27.82574975,26.028991934113304
2016-10-04,118947200.0,13.63,214.679993,0.4,29.075001,27.891999799999997,57.582551678920744,29.64612057607418,27.891999799999997,26.137879023925816
2016-10-05,85812400.0,12.99,215.630005,0.4,29.334999,27.950624849999997,57.73919318086469,29.66991436612749,27.950624849999997,26.231335333872504
2016-10-06,115117200.0,12.84,215.779999,0.4,29.245001,28.055249899999996,60.38569099164551,29.619814960194535,28.055249899999996,26.490684839805457
2016-10-07,97433600.0,13.48,215.039993,0.4,29.407499,28.1918749,60.91908077534359,29.343532556553086,28.1918749,27.04021724344691
2016-10-10,144944000.0,13.38,216.160004,0.4,29.387501,28.3244999,66.59018336189914,29.153687879196955,28.3244999,27.495311920803044
2016-10-11,256164000.0,15.36,213.429993,0.4,29.3675,28.428874999999998,67.23346785586142,29.048496720341106,28.428874999999998,27.80925327965889
2016-10-12,150347200.0,15.91,213.710007,0.4,29.280001,28.498499999999996,69.83542905826387,29.19604741623593,28.498499999999996,27.80095258376406
2016-10-13,140769600.0,16.690001,213.009995,0.4,29.264999,28.51612505,67.82761083956854,29.2710434889914,28.51612505,27.7612066110086
2016-10-14,142608800.0,16.120001,213.119995,0.4,29.15,28.55,69.53097307576327,29.400125509621013,28.55,27.69987449037899
